-2.715	2.597	3.253				
-1.933	2.235	1.741				
-0.475	1.241	1.207				
1.474	-0.43	1.679				
4.008	-2.545	2.61				
7.339	-4.504	3.492				
11.434	-5.311	3.767				
15.857	-3.922	2.292				
19.145	-0.277	-2.007				
19.363	7.373	-15.417				
19.363	8.377	19.461				
19.252	7.627	19.269				
19.276	6.115	19.269				
18.498	4.505	19.306				
15.148	3.444	-18.482				
10.006	3.493	-15.457				
6.036	4.427	-11.641				
4.82	5.775	-8.617				
6.055	7.372	-7.465				
8.335	9.015	-8.527				
10.239	10.237	-11.378				
11.075	10.501	-14.806				
11.04	9.571	-17.067				
10.675	7.665	-16.998				
10.418	5.149	-14.747				
10.626	2.326	-11.199				
11.488	-0.316	-7.225				
12.948	-2.197	-3.497				
14.827	-3.31	-0.55				
16.871	-4.253	1.412				
18.638	-5.485	2.666				
19.363	-6.961	3.599				
19.363	-8.526	4.594				
19.363	-10.099	6.104				
19.344	-11.422	8.144				
19.315	-12.243	10.314				
19.235	-12.515	12.355				
18.687	-12.253	14.178				
17.228	-11.629	15.786				
14.283	-10.759	17.167				
9.549	-9.384	17.869				
4.207	-7.258	17.55				
0.25	-4.41	16.916				
-1.432	-1.137	16.55				
-1.122	1.663	15.734				
0.688	3.083	13.642				
3.299	3.202	10.704				
5.74	2.822	8.029				
7.44	2.708	6.343				
8.221	3.067	5.619				
7.867	3.608	5.419				
6.464	4.012	5.317				
4.592	4.067	5.124				
2.776	3.653	5.018				
1.15	2.781	5.19				
-0.383	1.62	5.557				
-2.014	0.459	5.991				
-4.106	-0.445	6.706				
-7.114	-0.96	8.086				
-10.986	-1.015	10.405				
-14.62	-0.693	13.327				
-16.649	-0.304	15.658				
-16.607	-0.214	16.16				
-13.695	-0.733	13.37				
-12.371	-0.966	11.983				
-9.605	-1.283	9.289				
-7.021	-1.295	7.26				
-5.276	-1.082	6.34				
-4.699	-0.653	6.547				
-5.452	0.259	7.837				
-5.831	0.423	8.245				
-5.86	0.38	8.676				
-2.73	0.451	7.313				
-0.954	0.754	6.116				
3.183	1.848	3.039				
7.522	3.589	-0.069				
11.43	5.953	-2.677				
14.634	8.724	-5.356				
17.31	11.377	-9.348				
19.148	13.33	-14.502				
19.363	14.122	-18.861				
19.363	13.456	19.269				
15.523	9.291	-19.564				
8.032	6.993	-14.056				
6.033	6.638	-11.368				
2.407	6.823	-4.362				
1.941	7.282	-2.887				
2.357	9.003	-1.359				
3.029	9.426	-1.523				
4.833	9.903	-2.259				
6.673	10.109	-3.139				
8.937	10.158	-4.484				
9.58	9.887	-4.84				
10.696	8.454	-4.936				
11.438	5.917	-3.767				
11.798	1.677	0.059				
11.847	0.547	1.479				
11.831	-1.815	4.339				
11.717	-2.407	4.738				
11.699	-3.548	5.267				
13.257	-6.112	6.579				
13.257	-6.112	6.579				
13.519	-7.232	6.998				
12.696	-7.896	7.629				
10.828	-7.884	8.669				
8.93	-7.338	9.753				
7.93	-6.462	10.682				
7.462	-5.281	12.139				
6.929	-3.997	13.944				
5.953	-2.534	15.364				
4.401	-0.632	16.626				
2.585	1.326	17.264				
1.082	2.56	16.235				
0.415	2.503	12.416				
1.128	2.33	10.829				
3.85	2.314	7.316				
6.621	2.749	4.426				
8.817	3.398	2.754				
10.5	3.994	1.596				
11.7	4.699	0.005				
11.703	4.941	-0.608				
11.266	5.533	-1.857				
10.69	6.327	-2.693				
10.498	7.671	-3.068				
10.577	7.996	-3.105				
10.585	8.236	-3.068				
9.945	7.168	-2.467				
9.334	5.326	-1.949				
8.954	4.091	-1.806				
7.873	1.275	-1.846				
6.365	-1.435	-2.39				
4.27	-4.279	-4.315				
4.042	-4.87	-5.19				
4.669	-5.719	-7.288				
6.135	-6.472	-9.85				
7.907	-7.658	-13.804				
8.226	-7.873	-15.192				
8.211	-7.685	-18.087				
5.616	-5.057	19.269				
2.58	-1.062	19.269				
-0.793	3.696	19.269				
-4.286	6.475	19.332				
-7.515	6.105	19.344				
-8.702	5.151	19.32				
-9.629	2.792	19.274				
-5.375	0.452	-16.908				
-3.572	2.217	-12.911				
-3.048	3.449	-11.243				
-3.32	7.183	-10.722				
-4.431	8.654	-14.398				
-6.217	8.981	19.269				
-7.573	8.227	19.269				
-7.913	7.903	19.269				
-8.354	7.33	19.269				
-8.271	6.926	19.405				
-7.546	6.099	19.314				
-7.255	5.679	19.281				
-6.187	4.689	19.32				
-3.998	3.389	-19.388				
-0.046	1.075	-16.516				
0.834	0.444	-14.971				
1.448	-0.362	-11.427				
0.38	-0.375	-6.387				
-0.318	0.158	-3.816				
-0.127	0.851	-2.295				
1.242	1.446	-2.29				
3.511	1.935	-3.294				
5.964	2.37	-4.152				
8.303	2.591	-4.27				
10.425	2.575	-3.647				
12.031	2.701	-1.825				
12.745	3.229	1.212				
12.059	3.836	4.314				
9.897	4.226	6.52				
6.896	4.359	7.652				
3.839	4.221	8.093				
1.465	3.989	8.209				
0.37	3.942	7.926				
0.571	4.158	7.245				
1.569	4.56	6.493				
3.982	5.678	5.135				
3.982	5.678	5.135				
4.154	5.779	5.078				
4.219	5.807	5.079				
4.003	5.654	5.102				
3.605	5.436	5.349				
3.103	5.264	5.851				
2.444	5.183	6.399				
1.677	5.205	6.95				
1.04	5.268	7.398				
0.725	5.292	7.571				
0.661	5.216	7.514				
0.311	4.533	6.804				
0.034	4.19	5.997				
-0.111	3.875	4.917				
0.137	3.304	3.928				
0.696	2.198	3.349				
0.86	0.6	3.222				
0.398	-1.093	3.443				
0.15	-2.424	3.773				
0.577	-3.232	3.906				
0.976	-3.784	3.812				
0.806	-4.499	3.776				
0.294	-5.514	4.12				
-0.386	-6.586	4.862				
-1.394	-7.396	5.7				
-2.653	-7.892	6.507				
-3.875	-8.296	7.466				
-4.646	-8.719	8.514				
-4.763	-9.222	9.422				
-4.603	-9.884	10.198				
-4.567	-10.589	10.803				
-4.805	-11.147	11.103				
-5.401	-11.46	11.207				
-6.359	-11.487	11.271				
-7.731	-11.268	11.118				
-9.537	-11.003	10.562				
-12.374	-10.846	9.711				
-13.206	-10.856	9.599				
-14.703	-11.022	9.568				
-16.112	-11.499	9.675				
-17.378	-12.254	9.667				
-18.201	-13.097	9.337				
-18.306	-13.822	8.866				
-17.858	-14.189	8.428				
-17.565	-14.081	7.98				
-17.879	-13.776	7.556				
-18.516	-13.672	7.219				
-18.82	-13.955	6.829				
-18.155	-14.65	6.137				
-16.484	-15.708	5.375				
-14.162	-16.89	5.259				
-11.242	-17.68	5.95				
-7.855	-17.52	6.935				
-4.611	-16.222	7.713				
-2.091	-14.073	8.107				
-0.477	-11.661	8.034				
0.432	-9.511	7.365				
2.7	-6.287	5.663				
2.7	-6.287	5.663				
4.124	-5.227	5.199				
5.13	-4.617	5.045				
6.188	-4.175	5.15				
8.883	-2.208	4.803				
9.75	-1.01	3.438				
9.717	-0.22	1.583				
9.157	0.106	0.028				
8.694	0.024	-1.131				
8.359	-0.535	-2.044				
7.78	-1.489	-2.361				
6.899	-2.469	-1.888				
6.221	-3.253	-0.886				
6.024	-3.955	0.444				
5.934	-4.708	2.05				
5.763	-5.424	3.721				
5.837	-5.97	4.996				
6.34	-6.367	5.424				
7.249	-6.655	4.998				
8.318	-6.842	4.222				
9.084	-7.001	3.456				
9.353	-7.111	2.852				
9.309	-7.038	2.44				
9.085	-6.856	2.017				
8.59	-6.726	1.528				
7.901	-6.577	1.015				
7.062	-6.332	0.42				
5.984	-6.183	-0.334				
3.463	-7.067	-1.486				
2.212	-8.155	-1.14				
1.343	-9.271	-0.129				
1.005	-10.155	1.02				
1.183	-10.697	1.756				
2.266	-10.907	2.004				
2.642	-10.97	1.875				
3.125	-11.314	1.268				
3.482	-11.806	0.466				
3.994	-12.386	-0.35				
3.994	-12.522	-0.47				
3.604	-12.667	-0.408				
2.979	-12.62	-0.123				
2.598	-12.55	-0.15				
2.678	-12.574	-0.793				
3.772	-12.355	-2.657				
4.393	-12.119	-3.508				
5.81	-11.423	-5.447				
7.316	-10.537	-7.512				
9.456	-9.443	-10.475				
10.471	-9.613	-12.577				
12.519	-10.742	-15.945				
14.69	-11.591	-17.183				
17.187	-12.613	-17.91				
19.363	-14.706	-19.482				
19.363	-15.68	19.339				
19.363	-17.872	19.269				
19.155	-19.447	19.419				
17.241	-19.447	-19.412				
17.241	-19.447	-19.412				
12.165	-19.447	-17.668				
10.728	-19.401	-16.233				
8.686	-18.534	-12.596				
6.927	-16.133	-9.039				
4.404	-12.356	-6.444				
1.017	-6.646	-3.872				
0.593	-5.297	-3.219				
0.508	-4.016	-2.359				
0.42	-4.524	-1.61				
-1.48	-6.439	2.407				
-3.228	-6.62	6.062				
-6.44	-6.626	9.626				
-10.941	-6.313	11.448				
-15.617	-5.257	9.227				
-16.058	-4.997	7.528				
-15.88	-4.705	4.083				
-14.985	-4.255	2.263				
-13.388	-3.36	2.302				
-11.17	-2.47	2.733				
-8.819	-2.212	2.676				
-5.928	-3.065	2.045				
-5.287	-3.39	1.961				
-4.6	-3.657	2.5				
-4.659	-3.327	4.542				
-5.445	-2.566	9.289				
-5.69	-2.565	10.51				
-6.079	-3.094	11.877				
-6.12	-3.909	12.349				
-5.323	-4.452	12.47				
-2.863	-4.305	12.15				
-2.016	-4.049	11.875				
-0.496	-3.508	10.993				
0.975	-3.162	9.941				
2.383	-2.949	9.196				
3.304	-2.719	8.909				
3.451	-2.495	9.092				
2.947	-2.244	9.688				
2.014	-1.829	10.474				
1.376	-1.346	10.564				
1.624	-1.289	10.126				
2.47	-1.14	9.068				
3.232	-0.651	8.309				
3.545	0.903	7.57				
3.294	2.059	6.762				
2.88	3.012	5.766				
2.666	3.386	5.372				
2.236	4.296	4.74				
2.364	4.933	4.525				
2.88	5.649	4.195				
3.182	6.008	3.913				
3.778	6.86	2.601				
4.085	7.215	1.656				
4.585	7.344	0.693				
5.107	7.113	-0.128				
5.491	6.488	-0.463				
5.804	5.449	-0.469				
6.225	4.046	-0.506				
6.923	2.455	-0.435				
7.947	0.921	0.101				
9.14	-0.344	0.981				
10.024	-1.529	1.747				
10.332	-3.117	2.41				
10.65	-5.02	3.813				
11.65	-6.573	6.213				
12.944	-7.512	8.944				
14.364	-7.832	13.126				
14.364	-7.832	13.126				
14.937	-7.222	13.882				
15.68	-6.325	13.568				
16.696	-5.417	11.952				
17.823	-4.611	9.425				
18.517	-4.13	7.011				
18.622	-4.281	5.287				
17.996	-5.045	4.279				
16.364	-6.319	3.741				
13.739	-8.004	3.495				
8.43	-10.497	3.839				
5.312	-11.237	3.871				
2.907	-9.011	2.181				
-1.383	-5.063	-3.949				
-3.363	-5.616	-9.43				
-3.572	-6.372	-10.254				
-4.868	-7.978	-11.543				
-6.907	-9.402	-12.824				
-8.796	-10.718	-14.906				
-10.05	-11.976	-17.651				
-10.467	-12.823	19.434				
-10.017	-13.027	19.269				
-8.958	-12.653	19.269				
-7.943	-12.018	19.269				
-7.356	-11.37	19.34				
-6.92	-10.623	19.326				
-6.33	-9.635	19.282				
-5.645	-8.5	19.269				
-5.438	-7.389	19.269				
-5.919	-6.281	19.269				
-6.713	-5.455	19.27				
-7.717	-5.221	19.27				
-8.598	-5.321	19.533				
-8.873	-5.384	-18.44				
1.491	0.669	-15.706				
5.104	0.086	-18.58				
6.134	-1.332	19.554				
5.977	-5.371	19.501				
3.931	-8.05	-16.818				
5.106	-0.809	19.269				
3.282	-5.15	19.269				
0.658	-8.639	-19.355				
-1.412	-9.891	-15.666				
-2.395	-9.006	-9.18				
-2.224	-7.148	-2.298				
-1.327	-5.121	3.24				
0.092	-2.984	7.012				
1.946	-1.067	9.223				
3.809	-0.041	10.191				
5.381	-0.026	10.329				
6.692	-0.436	10.129				
7.764	-0.747	9.794				
8.574	-0.869	9.143				
9.056	-1.001	8.28				
8.827	-1.341	7.788				
7.908	-1.798	8.005				
6.735	-2.119	8.845				
5.362	-2.217	9.844				
3.566	-1.993	10.446				
1.598	-1.334	10.297				
-0.044	-0.471	9.436				
-1.255	0.126	8.305				
-2.184	0.182	7.553				
-3.01	-0.328	7.576				
-3.796	-1.48	8.096				
-4.272	-3.164	8.541				
-4.154	-5.069	8.429				
-3.617	-6.961	7.395				
-3.023	-8.826	5.413				
-2.836	-11.014	2.682				
-3.456	-13.621	-0.772				
-4.568	-16.191	-5.085				
-5.118	-18.052	-10.464				
-4.102	-18.492	-15.921				
-1.205	-17.252	-19.526				
2.634	-15.367	19.269				
5.588	-13.827	19.425				
5.883	-12.565	-19.292				
3.829	-11.883	-18.875				
2.323	-12.185	-18.242				
3.675	-12.323	-17.976				
7.15	-10.597	-18.625				
10.244	-7.369	19.574				
10.734	-4.951	19.269				
8.264	-4.649	19.269				
4.755	-5.614	19.269				
1.971	-6.799	19.291				
0.398	-7.882	19.377				
-0.487	-8.655	-19.266				
-1.379	-8.895	-18.388				
-2.677	-8.758	-18.004				
-4.504	-8.379	-18.038				
-6.44	-7.692	-18.292				
-8.078	-6.747	-18.833				
-9.279	-5.895	-19.517				
-9.926	-5.663	19.269				
-9.999	-6.141	19.269				
-9.459	-6.794	19.269				
-8.348	-7.178	19.269				
-7.173	-7.415	19.464				
-6.853	-7.749	-18.923				
-7.595	-8.182	-17.288				
-8.536	-8.589	-15.134				
-8.94	-8.7	-12.692				
-8.691	-8.254	-10.404				
-8.048	-7.298	-8.645				
-7.019	-5.982	-7.408				
-5.402	-4.233	-6.394				
-3.331	-1.811	-5.253				
-0.52	2.692	-3.197				
-0.098	4.049	-2.516				
-0.448	6.109	-1.294				
-4.248	7.818	-0.296				
-6.008	7.808	-0.304				
-6.888	7.202	0.228				
-6.833	6.287	1.49				
-6.042	5.31	3.096				
-4.51	4.13	4.646				
-2.167	2.96	6.009				
1.552	2.464	7.48				
2.32	2.558	7.601				
2.575	2.491	7.303				
1.334	1.889	7.412				
-0.283	1.268	8.705				
-1.231	1.151	10.233				
-1.076	1.487	10.836				
0.157	1.898	10.209				
2.153	1.933	8.676				
4.251	1.659	6.54				
5.574	2.028	4.49				
5.75	3.717	2.766				
5.534	3.991	2.509				
5.202	3.772	2.503				
5.777	2.804	2.915				
6.756	2.396	2.828				
7.822	1.977	2.636				
8.733	1.478	2.561				
9.511	1.142	2.905				
10.203	0.931	3.653				
10.625	0.549	4.454				
10.745	-0.031	5.16				
10.792	-0.342	5.442				
11.469	-1.171	5.667				
12.276	-1.206	5.319				
12.602	-0.552	4.757				
12.189	0.262	4.098				
11.584	0.75	3.301				
11.265	1.113	2.519				
11.225	1.546	1.999				
11.235	1.702	1.68				
10.984	1.373	1.144				
10.163	0.979	0.202				
8.636	1.025	-0.792				
6.878	1.425	-1.732				
5.759	1.778	-2.555				
5.357	1.599	-4.275				
4.798	1.103	-5.139				
3.656	0.286	-5.792				
2.079	-0.905	-6.074				
0.35	-2.312	-5.835				
0.35	-2.312	-5.835				
-2.733	-5.834	-5.193				
-4.122	-7.992	-5.648				
-5.412	-10.159	-6.849				
-6.359	-12.112	-8.695				
-6.695	-13.624	-10.899				
-6.393	-14.655	-13.215				
-5.708	-15.353	-15.513				
-4.89	-15.836	-17.695				
-4.12	-16.125	-19.443				
-4.12	-16.125	-19.443				
-3.486	-15.631	19.269				
-3.131	-14.593	19.269				
-2.191	-13.135	19.302				
-0.571	-11.502	19.317				
1.084	-9.966	19.287				
1.769	-8.736	19.269				
1.667	-7.874	19.269				
1.249	-7.755	19.412				
1.321	-8.447	-18.444				
2.882	-9.31	-15.599				
5.171	-9.689	-12.907				
7.476	-9.152	-11.26				
10.011	-7.908	-10.778				
12.459	-6.863	-12.083				
13.712	-6.897	-15.409				
12.703	-7.986	-18.963				
7.861	-9.768	19.269				
6.352	-10.014	19.269				
5.189	-9.778	-19.148				
6.885	-8.579	-17.26				
10.179	-7.101	-16.358				
12.89	-6.843	-17.224				
13.186	-8.415	-18.953				
10.401	-10.94	19.269				
5.711	-12.836	-19.409				
1.592	-12.868	-16.345				
-0.358	-10.914	-11.183				
-0.568	-7.737	-5.674				
0.007	-4.269	-1.652				
0.782	-1.483	0.893				
1.16	0.234	2.792				
1.009	1.396	4.222				
0.542	2.354	5.178				
-0.163	2.883	5.961				
-1.03	2.908	6.875				
-1.729	2.761	7.939				
-2.074	2.698	8.963				
-2.236	2.76	9.651				
-2.168	2.782	9.802				
-1.816	2.482	9.456				
-1.022	1.493	8.113				
-0.68	1.185	7.44				
0.101	0.74	6.062				
1.076	0.14	5.207				
2.414	-0.875	5.185				
3.627	-1.869	5.838				
4.291	-2.583	6.58				
4.702	-3.21	6.894				
5.098	-3.878	6.887				
4.847	-4.365	6.824				
3.304	-4.801	6.512				
0.762	-5.773	5.527				
-1.167	-7.425	3.458				
-0.69	-8.993	-0.324				
0.757	-9.659	-4.468				
0.21	-9.303	-6.945				
-2.327	-8.488	-8.681				
-5.644	-8.422	-10.657				
-8.843	-10.02	-12.296				
-10.732	-13.194	-13.488				
-9.467	-16.638	-15.223				
-2.687	-18.311	-17.929				
8.885	-16.713	19.269				
18.526	-12.631	19.269				
19.363	-9.124	19.269				
15.453	-8.022	19.269				
8.548	-8.344	19.457				
3.009	-8.679	-18.821				
-0.229	-8.596	-16.665				
-1.848	-8.436	-14.456				
-3.055	-8.741	-13.572				
-4.383	-9.447	-14.309				
-5.711	-9.953	-16.123				
-6.753	-9.956	-18.322				
-7.237	-9.689	19.298				
-7.104	-9.24	19.269				
-6.8	-8.751	19.269				
-6.917	-8.714	19.269				
-7.486	-9.38	19.327				
-8.098	-10.601	19.311				
-8.475	-12.191	19.277				
-8.553	-13.824	19.269				
-8.393	-15.011	19.269				
-8.107	-15.583	-19.608				
-7.576	-15.675	-18.442				
-5.916	-14.044	-14.966				
-5.329	-12.557	-14.065				
-4.461	-10.951	-12.917				
-2.284	-8.019	-9.956				
-1.525	-6.915	-9.074				
-0.04	-4.428	-7.682				
1.118	-1.365	-6.452				
1.258	1.97	-5.622				
0.009	4.843	-5.306				
-2.254	6.68	-5.439				
-5.019	7.175	-6.204				
-7.674	6.188	-6.975				
-9.324	3.782	-6.805				
-9.368	0.894	-5.185				
-7.906	-1.301	-2.552				
-5.512	-2.309	0.101				
-2.512	-2.165	2.014				
0.747	-1.517	2.745				
3.488	-1.122	2.547				
5.063	-1.331	2.056				
5.422	-2.08	1.804				
4.433	-3.42	2.367				
3.881	-3.785	2.704				
2.772	-4.368	3.302				
2.239	-4.914	3.584				
3.868	-6.083	3.654				
5.02	-6.595	3.845				
7.446	-7.735	4.768				
8.911	-8.8	6.109				
9.25	-9.654	7.327				
9.461	-10.485	8.324				
9.932	-11.371	9.376				
10.231	-12.101	10.698				
10.223	-12.774	12.076				
10.337	-13.634	13.567				
10.804	-14.189	15.702				
11.286	-14.07	18.025				
10.586	-13.589	19.268				
9.514	-13.686	19.268				
8.374	-14.013	18.552				
7.261	-14.608	16.797				
6.307	-15.413	14.292				
5.639	-16.165	11.322				
4.97	-16.619	8.013				
3.875	-16.64	4.793				
-0.178	-12.567	1.077				
-0.178	-12.567	1.077				
-0.705	-2.474	-2.938				
-3.363	0.014	-4.945				
-5.014	2.874	-8.971				
-5.71	5.795	-14.107				
-6.483	8.321	-18.402				
-7.73	10.424	19.269				
-9.367	10.79	19.269				
-11.371	6.077	-15.957				
-11.226	4.067	-12.456				
-9.951	0.472	-4.889				
-8.763	-2.433	0.416				
-8.354	-4.295	2.487				
-8.387	-4.937	1.993				
-8.632	-4.515	0.203				
-8.924	-3.434	-3.183				
-9.781	-2.512	-8.517				
-10.974	-2.028	-13.619				
-11.997	-2.464	-17.007				
-12.177	-2.915	-16.994				
-12.016	-3.672	-16.187				
-11.244	-3.92	-15.434				
-9.868	-4.061	-15.122				
-9.376	-4.215	-15.099				
-8.241	-4.486	-14.988				
-6.941	-4.345	-14.8				
-4.926	-3.389	-15.092				
-4.28	-3.088	-15.621				
-3.514	-2.994	-17.405				
-3.821	-3.689	-18.723				
-3.895	-5.098	-16.83				
-2.795	-5.278	-14.348				
-1.644	-4.465	-12.1				
-1.286	-3.756	-11.329				
-1.351	-0.86	-11.191				
-1.675	1.195	-12.914				
-1.676	2.474	-15.848				
-2.223	1.953	-18.91				
-3.808	0.065	19.269				
-0.583	-3.217	-15.838				
-0.583	-3.217	-15.838				
8.675	-4.255	-10.603				
10.892	-3.975	-8.475				
10.865	-3.931	-7.634				
9.043	-4.23	-7.571				
6.447	-4.543	-7.12				
4.106	-4.72	-5.795				
2.461	-5.004	-3.271				
1.637	-5.022	0.954				
1.634	-4.12	6.006				
1.853	-2.631	9.836				
1.75	-1.501	11.443				
1.532	-1.18	11.219				
1.872	-1.464	9.573				
2.584	-2.301	7.117				
2.111	-3.954	4.621				
-0.183	-6.204	2.218				
-3.144	-8.266	-0.972				
-5.393	-9.271	-5.532				
-6.437	-8.582	-10.794				
-7.157	-7.029	-15.54				
-8.909	-6.65	-18.748				
-11.158	-8.704	19.269				
-11.172	-12.264	19.269				
-5.337	-14.738	19.269				
5.917	-14.016	19.285				
15.758	-10.431	19.329				
18.63	-7.124	19.299				
15.124	-6.169	19.269				
8.953	-6.375	19.269				
3.269	-6.296	19.269				
-0.735	-5.711	19.341				
-3.392	-4.935	-19.393				
-4.984	-4.214	-18.823				
-5.91	-3.786	-18.951				
-6.787	-3.879	-19.566				
-7.397	-4.432	19.269				
-7.318	-5.241	19.269				
-6.633	-6.244	19.269				
-5.802	-7.526	19.271				
-5.032	-8.787	19.288				
-4.105	-9.583	19.592				
-1.544	-8.757	-15.576				
-1.544	-8.757	-15.576				
0.392	-6.896	-12.844				
2.333	-4.391	-10.69				
3.343	-1.51	-9.314				
3.317	1.244	-8.584				
2.807	3.191	-8.28				
1.977	3.867	-8.184				
0.553	3.386	-7.545				
-1.738	2.509	-5.958				
-4.476	2.038	-4.209				
-6.398	2.054	-3.214				
-6.511	2.169	-3.064				
-4.945	2.004	-3.165				
-2.529	1.301	-2.946				
-0.207	0.262	-2.246				
1.331	-0.574	-1.079				
1.901	-0.957	0.364				
1.828	-1.191	1.559				
1.239	-1.704	2.355				
0.304	-2.477	3.086				
-0.501	-3.353	3.796				
-0.994	-4.428	4.507				
-0.843	-5.625	5.515				
0.281	-6.647	6.863				
1.944	-7.33	8.277				
3.286	-7.661	9.423				
3.773	-7.753	10.099				
3.475	-7.783	10.356				
2.909	-7.892	10.412				
2.511	-8.054	10.484				
2.402	-8.083	10.586				
2.566	-7.912	10.543				
2.853	-7.812	10.303				
3.183	-8.207	10.132				
3.82	-8.977	10.352				
4.66	-9.373	10.884				
4.896	-9.052	11.181				
4.003	-8.387	10.828				
2.352	-7.801	9.911				
0.654	-7.327	8.75				
-0.931	-6.742	7.549				
-2.627	-5.932	6.317				
-4.49	-5.011	4.999				
-6.288	-4.297	3.858				
-7.466	-4.242	3.495				
-7.536	-5.005	4.248				
-6.711	-6.304	5.828				
-5.852	-7.821	7.579				
-5.798	-9.364	9.153				
-6.79	-10.851	10.416				
-10.825	-13.856	11.573				
-12.941	-15.471	11.884				
-14.336	-17.144	12.292				
-14.929	-18.579	12.892				
-15.054	-19.351	13.579				
-15.319	-19.361	13.762				
-16.459	-19.001	13.109				
-18.17	-18.643	11.748				
-19.208	-18.354	9.712				
-18.767	-18.121	7.285				
-16.524	-17.876	5.132				
-12.691	-17.39	3.847				
-8.467	-16.287	3.657				
-5.255	-14.243	4.212				
-3.489	-11.35	5.126				
-2.487	-8.198	6.217				
-1.422	-5.377	7.148				
0.001	-2.994	7.777				
1.936	-0.86	8.072				
5.803	2.992	5.949				
5.803	2.992	5.949				
6.267	4.677	3.527				
6.152	5.824	1.221				
6.419	6.104	-0.466				
6.419	6.104	-0.466				
6.957	5.927	0.163				
7.455	5.827	1.565				
7.94	5.762	3.242				
8.315	5.722	4.618				
8.352	5.671	5.515				
8.274	5.486	6.035				
8.498	5.06	6.352				
9.128	4.447	6.532				
10.29	3.508	6.155				
10.688	3.246	5.78				
11.649	2.828	4.875				
12.917	2.395	4.329				
14.53	1.569	4.502				
16.29	0.229	5.144				
17.878	-1.424	5.934				
19.363	-4.443	7.083				
19.363	-5.698	7.455				
19.363	-8.725	8.275				
18.886	-12.24	9.146				
17.533	-15.801	9.758				
13.825	-19.447	9.812				
10.651	-19.447	9.362				
7.589	-19.447	8.792				
6.254	-19.447	8.536				
4.344	-19.386	8.058				
3.69	-19.367	7.359				
3.809	-19.418	6.205				
3.927	-19.447	4.585				
3.714	-19.447	2.882				
3.131	-19.447	1.942				
2.045	-19.446	2.634				
0.341	-19.445	5.382				
-1.749	-19.446	9.967				
-3.62	-19.447	15.196				
-5.09	-19.447	18.988				
-6.859	-19.447	19.268				
-8.875	-19.23	19.268				
-9.475	-18.392	18.909				
-7.446	-17.05	16.32				
-3.397	-15.714	11.802				
1.508	-14.558	6.969				
8.872	-12.804	2.424				
11.037	-12.134	1.956				
16.4	-10.012	3.434				
17.699	-9.342	4.605				
19.081	-8.278	7.236				
18.57	-8.008	9.517				
16.685	-8.853	10.763				
14.308	-10.633	10.393				
11.819	-12.679	8.138				
8.869	-14.213	4.535				
3.324	-15.142	-0.845				
1.595	-15.233	-2.136				
-1.067	-14.971	-3.663				
-2.636	-13.566	-4.002				
-3.688	-11.197	-3.877				
-5.502	-8.132	-3.626				
-6.995	-7	-3.071				
-9.963	-5.918	-1.283				
-14.272	-4.589	0.944				
-15.913	-4.024	1.565				
19.432	-2.057	2.672				
19.364	-0.779	2.745				
19.364	0.192	2.702				
19.364	0.677	2.91				
19.447	0.528	3.51				
19.425	-0.165	4.702				
19.376	-1.13	6.296				
19.364	-1.954	7.618				
19.364	-2.344	8.033				
19.364	-2.427	7.282				
-19.535	-2.427	5.575				
-17.642	-2.327	3.441				
-14.339	-1.727	1.591				
-11.655	-0.354	0.415				
-10.302	1.134	-0.305				
-8.821	2.045	-1.16				
-5.796	2.828	-2.515				
-2.076	3.967	-3.832				
0.615	4.745	-4.236				
1.784	4.332	-3.702				
2.056	3.086	-2.661				
2.305	2.068	-1.257				
3.009	1.904	0.395				
4.103	2.437	2.155				
5.22	3.147	3.611				
5.922	3.686	4.296				
6.18	3.965	4.302				
6.395	4.047	3.81				
7.036	4.117	3.02				
9.978	4.028	2.343				
11.618	3.581	2.663				
12.975	2.965	3.344				
13.999	2.301	4.395				
14.423	1.559	5.535				
14.122	0.752	6.56				
13.648	0.034	7.657				
13.544	-0.565	8.84				
13.862	-1.252	9.741				
14.4	-2.163	10.073				
14.873	-3.317	10.033				
14.866	-4.729	9.865				
14.269	-6.391	9.35				
13.497	-8.445	8.74				
12.739	-11.096	8.579				
11.137	-13.859	7.862				
8.634	-15.723	5.146				
7.392	-16.865	1.2				
10.694	-19.391	-6.276				
10.694	-19.391	-6.276				
13.346	-19.447	-11.159				
15.221	-17.978	-16.591				
14.581	-14.41	19.269				
10.334	-11.215	19.269				
3.379	-10.301	19.269				
-3.936	-11.161	19.269				
-9.593	-12.046	19.423				
-11.839	-11.975	19.369				
-10.197	-11.222	-19.359				
-6.21	-10.278	-17.879				
-2.244	-9.191	-16.676				
-0.384	-8.122	-17.26				
-4.394	-7.615	19.269				
-7.827	-7.866	19.269				
-11.749	-7.212	19.282				
-11.749	-7.212	19.282				
-11.558	-6.163	19.324				
-10.806	-5.363	19.297				
-10.559	-4.977	19.269				
-11.648	-4.691	19.269				
-12.25	-4.752	19.269				
-12.735	-4.808	19.27				
-13.223	-4.596	19.269				
-13.442	-4.306	19.269				
-13.126	-4.337	19.269				
-12.516	-4.736	19.269				
-11.95	-5.272	19.269				
-11.343	-5.73	19.455				
-10.48	-6.229	-18.966				
-9.301	-6.921	-17.447				
-7.616	-7.402	-15.506				
-5.521	-7.152	-13.352				
-3.071	-5.421	-10.339				
-2.663	-4.571	-9.513				
-2.594	-2.612	-8.074				
-3.696	-0.662	-6.887				
